Date,Open,High,Low,Close,Adj Close,Volume
2021-08-04,27612.900391,27636.339844,27488.740234,27584.080078,27584.080078,67500000
2021-08-05,27526.669922,27741.550781,27526.669922,27728.119141,27728.119141,55900000
2021-08-06,27709.220703,27888.869141,27709.220703,27820.039063,27820.039063,56400000
2021-08-10,27887.029297,28128.609375,27808.539063,27888.150391,27888.150391,61400000
2021-08-11,28045.839844,28146.679688,27974.990234,28070.509766,28070.509766,67100000
2021-08-12,28177.199219,28279.800781,28006.310547,28015.019531,28015.019531,57900000
2021-08-13,28038.960938,28070.000000,27949.330078,27977.150391,27977.150391,55800000
2021-08-16,27806.109375,27833.210938,27427.380859,27523.189453,27523.189453,57200000
2021-08-17,27666.939453,27750.390625,27424.470703,27424.470703,27424.470703,49600000
2021-08-18,27418.080078,27671.570313,27347.769531,27585.910156,27585.910156,50100000
2021-08-19,27398.580078,27504.800781,27255.580078,27281.169922,27281.169922,65100000
2021-08-20,27238.449219,27316.789063,26954.810547,27013.250000,27013.250000,75800000
2021-08-23,27193.099609,27541.630859,27193.099609,27494.240234,27494.240234,56800000
2021-08-24,27653.230469,27817.890625,27653.230469,27732.099609,27732.099609,57100000
2021-08-25,27768.130859,27897.720703,27684.050781,27724.800781,27724.800781,51500000
2021-08-26,27793.630859,27828.279297,27684.500000,27742.289063,27742.289063,48500000
2021-08-27,27581.240234,27670.660156,27481.230469,27641.140625,27641.140625,49200000
2021-08-30,27867.599609,27921.550781,27656.630859,27789.289063,27789.289063,58600000
2021-08-31,27690.769531,28158.949219,27602.210938,28089.539063,28089.539063,75900000
2021-09-01,28179.039063,28457.669922,28179.039063,28451.019531,28451.019531,64800000
2021-09-02,28522.460938,28626.199219,28412.910156,28543.509766,28543.509766,60100000
2021-09-03,28626.480469,29149.650391,28607.869141,29128.109375,29128.109375,74900000
2021-09-06,29501.220703,29705.039063,29469.349609,29659.890625,29659.890625,68300000
2021-09-07,29883.919922,30048.230469,29838.429688,29916.140625,29916.140625,75200000
2021-09-08,29819.550781,30241.869141,29787.130859,30181.210938,30181.210938,82500000
2021-09-09,29959.210938,30097.560547,29909.919922,30008.189453,30008.189453,78800000
2021-09-10,30089.449219,30381.839844,30064.019531,30381.839844,30381.839844,88800000
2021-09-13,30372.019531,30447.369141,30229.009766,30447.369141,30447.369141,64600000
2021-09-14,30584.769531,30795.779297,30504.810547,30670.099609,30670.099609,79100000
2021-09-15,30464.169922,30573.410156,30347.300781,30511.710938,30511.710938,68600000
2021-09-16,30606.150391,30622.390625,30202.509766,30323.339844,30323.339844,69900000
2021-09-17,30387.539063,30541.990234,30358.929688,30500.050781,30500.050781,97900000
2021-09-21,30021.250000,30051.000000,29832.519531,29839.710938,29839.710938,76300000
2021-09-22,29744.730469,29868.099609,29573.880859,29639.400391,29639.400391,69000000
2021-09-24,30141.609375,30276.380859,30110.300781,30248.810547,30248.810547,84600000
2021-09-27,30277.820313,30414.609375,30197.400391,30240.060547,30240.060547,74600000
2021-09-28,30142.380859,30207.630859,30001.990234,30183.960938,30183.960938,89800000
2021-09-29,29611.919922,29679.259766,29329.160156,29544.289063,29544.289063,94700000
2021-09-30,29569.189453,29622.269531,29311.339844,29452.660156,29452.660156,99000000
2021-10-01,29235.109375,29393.669922,28680.730469,28771.070313,28771.070313,82200000
2021-10-04,29044.470703,29046.060547,28343.580078,28444.890625,28444.890625,76400000
2021-10-05,28050.390625,28058.669922,27460.289063,27822.119141,27822.119141,88200000
2021-10-06,28033.910156,28209.820313,27293.619141,27528.869141,27528.869141,100200000
2021-10-07,27665.970703,28015.109375,27607.970703,27678.210938,27678.210938,79600000
2021-10-08,28031.369141,28321.349609,28018.890625,28048.939453,28048.939453,82700000
2021-10-11,27977.570313,28581.359375,27893.320313,28498.199219,28498.199219,72300000
2021-10-12,28458.880859,28468.880859,28166.380859,28230.609375,28230.609375,66300000
2021-10-13,28085.439453,28364.990234,27993.460938,28140.279297,28140.279297,63900000
2021-10-14,28264.410156,28576.679688,28234.009766,28550.929688,28550.929688,64800000
2021-10-15,28787.259766,29082.349609,28726.220703,29068.630859,29068.630859,66300000
2021-10-18,29093.820313,29144.330078,28924.400391,29025.460938,29025.460938,62600000
2021-10-19,29117.279297,29272.490234,29075.369141,29215.519531,29215.519531,57600000
2021-10-20,29385.949219,29489.109375,29222.320313,29255.550781,29255.550781,66100000
2021-10-21,29152.740234,29220.820313,28688.779297,28708.580078,28708.580078,59100000
2021-10-22,28578.529297,28989.500000,28546.570313,28804.849609,28804.849609,60200000
2021-10-25,28527.130859,28668.699219,28472.550781,28600.410156,28600.410156,62700000
2021-10-26,28927.609375,29160.759766,28893.949219,29106.009766,29106.009766,72800000
2021-10-27,29056.009766,29139.220703,28870.250000,29098.240234,29098.240234,70600000
2021-10-28,28871.609375,28895.109375,28693.060547,28820.089844,28820.089844,142800000
2021-10-29,28819.160156,29000.650391,28475.060547,28892.689453,28892.689453,104500000
2021-11-01,29330.679688,29666.830078,29267.630859,29647.080078,29647.080078,76700000
2021-11-02,29462.400391,29599.570313,29457.179688,29520.900391,29520.900391,71100000
2021-11-04,29859.740234,29880.810547,29718.779297,29794.369141,29794.369141,90400000
2021-11-05,29840.730469,29840.730469,29504.070313,29611.570313,29611.570313,73500000
2021-11-08,29735.449219,29735.449219,29507.050781,29507.050781,29507.050781,68300000
2021-11-09,29557.550781,29750.460938,29240.310547,29285.460938,29285.460938,65000000
2021-11-10,29209.060547,29296.880859,29079.769531,29106.779297,29106.779297,63900000
2021-11-11,29046.189453,29336.029297,29040.080078,29277.859375,29277.859375,60600000
2021-11-12,29381.449219,29661.220703,29381.449219,29609.970703,29609.970703,68400000
2021-11-15,29807.369141,29861.880859,29718.210938,29776.800781,29776.800781,60400000
2021-11-16,29749.710938,29960.929688,29681.250000,29808.119141,29808.119141,62000000
2021-11-17,29906.679688,29909.970703,29623.789063,29688.330078,29688.330078,63900000
2021-11-18,29597.929688,29715.949219,29402.570313,29598.660156,29598.660156,65400000
2021-11-19,29641.050781,29768.539063,29589.189453,29745.869141,29745.869141,65600000
2021-11-22,29618.550781,29806.490234,29542.289063,29774.109375,29774.109375,58800000
2021-11-24,29663.449219,29758.050781,29212.929688,29302.660156,29302.660156,69500000
2021-11-25,29469.650391,29570.419922,29444.449219,29499.279297,29499.279297,50700000
2021-11-26,29324.470703,29332.990234,28605.609375,28751.619141,28751.619141,72900000
2021-11-29,28337.960938,28776.339844,28187.119141,28283.919922,28283.919922,85900000
2021-11-30,28611.730469,28718.699219,27819.140625,27821.759766,27821.759766,140700000
2021-12-01,27866.730469,28106.300781,27594.009766,27935.619141,27935.619141,80900000
2021-12-02,27716.199219,27938.550781,27644.960938,27753.369141,27753.369141,77400000
2021-12-03,27841.050781,28029.570313,27588.609375,28029.570313,28029.570313,71900000
2021-12-06,28069.960938,28081.039063,27693.910156,27927.369141,27927.369141,61700000
2021-12-07,28138.820313,28618.460938,27961.660156,28455.599609,28455.599609,78300000
2021-12-08,28792.890625,28897.439453,28621.470703,28860.619141,28860.619141,72000000
2021-12-09,28827.320313,28908.289063,28725.470703,28725.470703,28725.470703,54400000
2021-12-10,28542.500000,28699.009766,28392.869141,28437.769531,28437.769531,63400000
2021-12-13,28705.259766,28793.320313,28593.449219,28640.490234,28640.490234,53500000
2021-12-14,28554.859375,28672.960938,28309.669922,28432.640625,28432.640625,55200000
2021-12-15,28358.470703,28525.830078,28358.470703,28459.720703,28459.720703,55900000
2021-12-16,28868.369141,29070.080078,28782.189453,29066.320313,29066.320313,60300000
2021-12-17,28854.599609,28904.939453,28503.080078,28545.679688,28545.679688,84400000
2021-12-20,28325.460938,28441.509766,27893.179688,27937.810547,27937.810547,65200000
2021-12-21,28309.599609,28533.740234,28226.429688,28517.589844,28517.589844,55800000
2021-12-22,28614.060547,28673.769531,28473.849609,28562.210938,28562.210938,44700000
2021-12-23,28703.009766,28798.369141,28640.150391,28798.369141,28798.369141,43600000
2021-12-24,28836.050781,28870.130859,28773.500000,28782.589844,28782.589844,35900000
2021-12-27,28786.330078,28805.279297,28658.820313,28676.460938,28676.460938,37500000
2021-12-28,28953.320313,29121.009766,28879.679688,29069.160156,29069.160156,47000000
2021-12-29,28995.730469,29106.279297,28729.609375,28906.880859,28906.880859,44700000
2021-12-30,28794.240234,28904.419922,28579.490234,28791.710938,28791.710938,40400000
2022-01-04,29098.410156,29323.789063,28954.560547,29301.789063,29301.789063,66000000
2022-01-05,29288.800781,29388.160156,29204.449219,29332.160156,29332.160156,78600000
2022-01-06,29136.750000,29158.949219,28487.869141,28487.869141,28487.869141,71600000
2022-01-07,28711.529297,28813.089844,28293.699219,28478.560547,28478.560547,75200000
2022-01-11,28380.900391,28473.470703,28089.490234,28222.480469,28222.480469,73700000
2022-01-12,28449.529297,28814.310547,28427.599609,28765.660156,28765.660156,72500000
2022-01-13,28658.220703,28660.449219,28444.960938,28489.130859,28489.130859,69900000
2022-01-14,28246.990234,28252.960938,27889.210938,28124.279297,28124.279297,82100000
2022-01-17,28332.720703,28449.990234,28274.179688,28333.519531,28333.519531,54500000
2022-01-18,28451.339844,28690.339844,28129.660156,28257.250000,28257.250000,71300000
2022-01-19,27928.890625,27958.169922,27314.410156,27467.230469,27467.230469,84300000
2022-01-20,27401.429688,27882.529297,27217.589844,27772.929688,27772.929688,74000000
2022-01-21,27404.359375,27586.419922,27129.609375,27522.259766,27522.259766,72700000
2022-01-24,27258.449219,27627.599609,27203.330078,27588.369141,27588.369141,61000000
2022-01-25,27466.820313,27493.750000,26890.939453,27131.339844,27131.339844,77000000
2022-01-26,27105.980469,27184.539063,26858.679688,27011.330078,27011.330078,60500000
2022-01-27,27139.880859,27193.589844,26044.519531,26170.300781,26170.300781,88700000
2022-01-28,26429.849609,26764.849609,26289.689453,26717.339844,26717.339844,76000000
2022-01-31,26690.599609,27134.570313,26541.650391,27001.980469,27001.980469,78300000
2022-02-01,27167.140625,27410.789063,27016.710938,27078.480469,27078.480469,81100000
2022-02-02,27302.990234,27564.619141,27289.160156,27533.599609,27533.599609,85200000
2022-02-03,27330.960938,27357.330078,27165.929688,27241.310547,27241.310547,81100000
2022-02-04,27095.900391,27455.980469,27075.990234,27439.990234,27439.990234,79600000
2022-02-07,27327.630859,27369.679688,27085.320313,27248.869141,27248.869141,77100000
2022-02-08,27318.300781,27461.330078,27280.250000,27284.519531,27284.519531,76600000
2022-02-09,27488.650391,27633.099609,27405.880859,27579.869141,27579.869141,93500000
2022-02-10,27818.099609,27880.699219,27575.070313,27696.080078,27696.080078,82900000
2022-02-14,27305.919922,27325.500000,26947.650391,27079.589844,27079.589844,79800000
2022-02-15,27183.560547,27205.199219,26724.910156,26865.189453,26865.189453,76200000
2022-02-16,27269.050781,27486.089844,27227.240234,27460.400391,27460.400391,64100000
2022-02-17,27431.419922,27438.740234,27080.919922,27232.869141,27232.869141,67800000
2022-02-18,26895.160156,27216.160156,26792.539063,27122.070313,27122.070313,63500000
2022-02-21,26771.580078,26998.470703,26549.000000,26910.869141,26910.869141,52900000
2022-02-22,26515.449219,26550.140625,26243.730469,26449.609375,26449.609375,67300000
2022-02-24,26281.349609,26357.580078,25775.640625,25970.820313,25970.820313,93500000
2022-02-25,26213.199219,26481.599609,26160.189453,26476.500000,26476.500000,77600000
2022-02-28,26457.519531,26644.560547,26262.630859,26526.820313,26526.820313,91100000
2022-03-01,26836.740234,27013.259766,26821.750000,26844.720703,26844.720703,74000000
2022-03-02,26532.199219,26585.300781,26313.720703,26393.029297,26393.029297,87700000
2022-03-03,26628.869141,26704.849609,26496.720703,26577.269531,26577.269531,74800000
2022-03-04,26421.849609,26421.849609,25774.279297,25985.470703,25985.470703,93500000
2022-03-07,25634.089844,25640.410156,25006.259766,25221.410156,25221.410156,105400000
2022-03-08,24974.349609,25291.330078,24767.330078,24790.949219,24790.949219,114700000
2022-03-09,24876.490234,25084.080078,24681.740234,24717.529297,24717.529297,91500000
2022-03-10,25108.470703,25720.310547,25099.849609,25690.400391,25690.400391,95200000
2022-03-11,25495.029297,25503.650391,24966.500000,25162.779297,25162.779297,89600000
2022-03-14,25338.640625,25631.009766,25299.640625,25307.849609,25307.849609,72600000
2022-03-15,25228.529297,25441.669922,25219.130859,25346.480469,25346.480469,73200000
2022-03-16,25574.900391,25824.939453,25470.460938,25762.009766,25762.009766,82300000
2022-03-17,26170.380859,26702.939453,26152.890625,26652.890625,26652.890625,89600000
2022-03-18,26649.500000,26862.429688,26592.980469,26827.429688,26827.429688,108200000
2022-03-22,27091.320313,27284.470703,27076.330078,27224.109375,27224.109375,98000000
2022-03-23,27606.789063,28056.199219,27604.369141,28040.160156,28040.160156,88200000
2022-03-24,27693.769531,28110.390625,27624.619141,28110.390625,28110.390625,71600000
2022-03-25,28338.810547,28338.810547,27946.789063,28149.839844,28149.839844,67400000
2022-03-28,28084.080078,28084.080078,27812.669922,27943.890625,27943.890625,65300000
2022-03-29,28173.429688,28252.419922,28063.919922,28252.419922,28252.419922,77700000
2022-03-30,28250.800781,28281.449219,27736.269531,28027.250000,28027.250000,83400000
2022-03-31,27809.970703,28101.679688,27763.960938,27821.429688,27821.429688,78600000
2022-04-01,27624.109375,27738.310547,27399.480469,27665.980469,27665.980469,66800000
2022-04-04,27685.650391,27754.240234,27578.810547,27736.470703,27736.470703,50300000
2022-04-05,27965.939453,27965.939453,27662.279297,27787.980469,27787.980469,64300000
2022-04-06,27533.880859,27549.669922,27214.609375,27350.300781,27350.300781,68700000
2022-04-07,27032.419922,27042.490234,26801.789063,26888.570313,26888.570313,71100000
2022-04-08,27097.050781,27185.230469,26764.359375,26985.800781,26985.800781,78100000
2022-04-11,26877.599609,27004.500000,26720.460938,26821.519531,26821.519531,73500000
2022-04-12,26606.869141,26674.859375,26304.080078,26334.980469,26334.980469,75300000
2022-04-13,26436.060547,26885.869141,26429.470703,26843.490234,26843.490234,71600000
2022-04-14,26925.640625,27200.890625,26890.679688,27172.000000,27172.000000,61800000
2022-04-15,26932.480469,27203.769531,26784.919922,27093.189453,27093.189453,51500000
2022-04-18,26831.449219,26851.800781,26571.380859,26799.710938,26799.710938,48300000
2022-04-19,27096.490234,27100.589844,26777.710938,26985.089844,26985.089844,60500000
2022-04-20,27210.789063,27389.839844,27066.179688,27217.849609,27217.849609,72300000
2022-04-21,27259.140625,27580.640625,27252.830078,27553.060547,27553.060547,62300000
2022-04-22,27197.800781,27205.830078,26904.380859,27105.259766,27105.259766,58500000
2022-04-25,26692.480469,26764.480469,26487.839844,26590.779297,26590.779297,62700000
2022-04-26,26743.210938,26808.990234,26592.990234,26700.109375,26700.109375,64300000
2022-04-27,26313.140625,26406.619141,26051.039063,26386.630859,26386.630859,97300000
2022-04-28,26430.279297,26876.949219,26348.359375,26847.900391,26847.900391,86700000
2022-05-02,26851.099609,26964.589844,26610.859375,26818.529297,26818.529297,74500000
2022-05-06,26784.289063,27072.589844,26543.289063,27003.560547,27003.560547,98500000
2022-05-09,26705.320313,26732.609375,26309.220703,26319.339844,26319.339844,79500000
2022-05-10,26149.060547,26246.630859,25773.830078,26167.099609,26167.099609,80800000
2022-05-11,26045.380859,26290.619141,26003.259766,26213.640625,26213.640625,85900000
2022-05-12,25945.039063,26028.359375,25688.109375,25748.720703,25748.720703,91200000
2022-05-13,25918.800781,26479.929688,25904.400391,26427.650391,26427.650391,103800000
2022-05-16,26753.369141,26836.960938,26438.609375,26547.050781,26547.050781,87000000
2022-05-17,26555.230469,26709.259766,26440.619141,26659.750000,26659.750000,78900000
2022-05-18,26826.820313,27053.179688,26741.339844,26911.199219,26911.199219,74700000
2022-05-19,26435.320313,26458.849609,26150.089844,26402.839844,26402.839844,74500000
2022-05-20,26448.230469,26769.199219,26426.990234,26739.029297,26739.029297,76300000
2022-05-23,26991.419922,27047.470703,26832.650391,27001.519531,27001.519531,65000000
2022-05-24,27005.429688,27005.429688,26736.009766,26748.140625,26748.140625,67400000
2022-05-25,26711.529297,26795.890625,26578.029297,26677.800781,26677.800781,72300000
2022-05-26,26685.019531,26898.750000,26597.970703,26604.839844,26604.839844,64500000
